20140101,Applesauce,1.0778249292591484,per_pound,1,0.54013254235295,pounds,0.5821683192521324
20140101,Fresh,1.5675153914496354,per_pound,0.9,0.24250848840336534,pounds,0.42237309792162286
20140101,Juice - Frozen,0.5378679155367232,per_pint,1,0.5,pints,0.2689339577683616
20140101,Juice - Ready to drink,0.727287713104994,per_pint,1,0.5,pints,0.363643856552497
20170101,Applesauce,1.0491006433,per_pound,1,0.54013254235295,pounds,0.5666533976497444
20170101,Fresh,1.6155336441,per_pound,0.9,0.24250848840336534,pounds,0.43531180221719046
20170101,Juice - Frozen,0.5104657455,per_pint,1,0.5,pints,0.25523287275
20170101,Juice - Ready to drink,0.6311325278,per_pint,1,0.5,pints,0.3155662639
20210101,Applesauce,1.06603266220778,per_pound,1,0.54013254235295,pounds,0.5757989320695719
20210101,Fresh,1.5193294650855,per_pound,0.9,0.24250848840336534,pounds,0.4093892132939758
20210101,Juice - Frozen,0.58529463708099,per_pint,1,0.5,pints,0.292647318540495
20210101,Juice - Ready to drink,0.780403677882319,per_pint,1,0.5,pints,0.3902018389411595
20230101,Applesauce,1.17054915338191,per_pound,1,0.54013254235295,pounds,0.6322516901652643
20230101,Fresh,1.85410668190713,per_pound,0.9,0.24250848840336534,pounds,0.4995962319643082
20230101,Juice - Frozen,0.608641399991543,per_pint,1,0.5,pints,0.3043206999957715
20230101,Juice - Ready to drink,0.869852963120289,per_pint,1,0.5,pints,0.4349264815601445
20240101,Applesauce,1.20809942730213,per_pound,1,0.54013254235295,pounds,0.6525338150838425
20240101,Fresh,1.86093095000771,per_pound,0.9,0.24250848840336534,pounds,0.5014350574548981
20240101,Juice - frozen,2.66833417126472,per_pint,4,0.5,pints,0.33354177140809
20240101,Juice - ready to drink,0.951115063771133,per_pint,1,0.5,pints,0.4755575318855665
